,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Player,Move
23165,1,2,0,0,1,0,0,0,0,2,6
23166,1,2,0,0,1,0,2,0,0,1,8
23167,0,0,0,0,0,0,0,0,0,1,0
23168,1,0,0,0,0,0,0,0,0,2,1
23169,1,2,0,0,0,0,0,0,0,1,4
23170,1,2,0,0,1,0,0,0,0,2,6
23171,1,2,0,0,1,0,2,0,0,1,8
23172,0,0,0,0,0,0,0,0,0,1,4
23173,0,0,0,0,1,0,0,0,0,2,3
23174,0,0,0,2,1,0,0,0,0,1,0
23175,1,0,0,2,1,0,0,0,0,2,1
23176,1,2,0,2,1,0,0,0,0,1,8
23177,0,0,0,0,0,0,0,0,0,1,4
23178,0,0,0,0,1,0,0,0,0,2,8
23179,0,0,0,0,1,0,0,0,2,1,1
23180,0,1,0,0,1,0,0,0,2,2,7
23181,0,1,0,0,1,0,0,2,2,1,2
23182,0,1,1,0,1,0,0,2,2,2,6
23183,0,0,0,0,0,0,0,0,0,1,0
23184,1,0,0,0,0,0,0,0,0,2,6
23185,1,0,0,0,0,0,2,0,0,1,4
23186,1,0,0,0,1,0,2,0,0,2,3
23187,1,0,0,2,1,0,2,0,0,1,1
23188,1,1,0,2,1,0,2,0,0,2,7
23189,1,1,0,2,1,0,2,2,0,1,2
23190,0,0,0,0,0,0,0,0,0,1,0
23191,1,0,0,0,0,0,0,0,0,2,8
23192,1,0,0,0,0,0,0,0,2,1,3
23193,1,0,0,1,0,0,0,0,2,2,2
23194,1,0,2,1,0,0,0,0,2,1,4
23195,1,0,2,1,1,0,0,0,2,2,6
23196,1,0,2,1,1,0,2,0,2,1,5
23197,0,0,0,0,0,0,0,0,0,1,4
23198,0,0,0,0,1,0,0,0,0,2,2
23199,0,0,2,0,1,0,0,0,0,1,0
23200,1,0,2,0,1,0,0,0,0,2,3
23201,1,0,2,2,1,0,0,0,0,1,8
23202,0,0,0,0,0,0,0,0,0,1,0
23203,1,0,0,0,0,0,0,0,0,2,7
23204,1,0,0,0,0,0,0,2,0,1,4
23205,1,0,0,0,1,0,0,2,0,2,3
23206,1,0,0,2,1,0,0,2,0,1,2
23207,1,0,1,2,1,0,0,2,0,2,5
23208,1,0,1,2,1,2,0,2,0,1,6
23209,0,0,0,0,0,0,0,0,0,1,4
23210,0,0,0,0,1,0,0,0,0,2,7
23211,0,0,0,0,1,0,0,2,0,1,0
23212,1,0,0,0,1,0,0,2,0,2,3
23213,1,0,0,2,1,0,0,2,0,1,2
23214,1,0,1,2,1,0,0,2,0,2,6
23215,1,0,1,2,1,0,2,2,0,1,8
23216,0,0,0,0,0,0,0,0,0,1,4
23217,0,0,0,0,1,0,0,0,0,2,0
23218,2,0,0,0,1,0,0,0,0,1,3
23219,2,0,0,1,1,0,0,0,0,2,2
23220,2,0,2,1,1,0,0,0,0,1,1
23221,2,1,2,1,1,0,0,0,0,2,7
23222,2,1,2,1,1,0,0,2,0,1,5
23223,0,0,0,0,0,0,0,0,0,1,0
23224,1,0,0,0,0,0,0,0,0,2,2
23225,1,0,2,0,0,0,0,0,0,1,4
23226,1,0,2,0,1,0,0,0,0,2,5
23227,1,0,2,0,1,2,0,0,0,1,7
23228,1,0,2,0,1,2,0,1,0,2,8
23229,0,0,0,0,0,0,0,0,0,1,0
23230,1,0,0,0,0,0,0,0,0,2,4
23231,1,0,0,0,2,0,0,0,0,1,6
23232,1,0,0,0,2,0,1,0,0,2,8
23233,1,0,0,0,2,0,1,0,2,1,3
23234,0,0,0,0,0,0,0,0,0,1,4
23235,0,0,0,0,1,0,0,0,0,2,3
23236,0,0,0,2,1,0,0,0,0,1,0
23237,1,0,0,2,1,0,0,0,0,2,6
23238,1,0,0,2,1,0,2,0,0,1,1
23239,1,1,0,2,1,0,2,0,0,2,7
23240,1,1,0,2,1,0,2,2,0,1,5
23241,1,1,0,2,1,1,2,2,0,2,2
23242,1,1,2,2,1,1,2,2,0,1,8
23243,0,0,0,0,0,0,0,0,0,1,0
23244,1,0,0,0,0,0,0,0,0,2,6
23245,1,0,0,0,0,0,2,0,0,1,4
23246,1,0,0,0,1,0,2,0,0,2,7
23247,1,0,0,0,1,0,2,2,0,1,2
23248,1,0,1,0,1,0,2,2,0,2,8
23249,0,0,0,0,0,0,0,0,0,1,0
23250,1,0,0,0,0,0,0,0,0,2,4
23251,1,0,0,0,2,0,0,0,0,1,6
23252,1,0,0,0,2,0,1,0,0,2,8
23253,1,0,0,0,2,0,1,0,2,1,3
23254,0,0,0,0,0,0,0,0,0,1,4
23255,0,0,0,0,1,0,0,0,0,2,2
23256,0,0,2,0,1,0,0,0,0,1,0
23257,1,0,2,0,1,0,0,0,0,2,5
23258,1,0,2,0,1,2,0,0,0,1,8
23259,0,0,0,0,0,0,0,0,0,1,0
23260,1,0,0,0,0,0,0,0,0,2,8
23261,1,0,0,0,0,0,0,0,2,1,4
23262,1,0,0,0,1,0,0,0,2,2,2
23263,1,0,2,0,1,0,0,0,2,1,3
23264,1,0,2,1,1,0,0,0,2,2,1
23265,1,2,2,1,1,0,0,0,2,1,7
23266,1,2,2,1,1,0,0,1,2,2,6
23267,1,2,2,1,1,0,2,1,2,1,5
23268,0,0,0,0,0,0,0,0,0,1,0
23269,1,0,0,0,0,0,0,0,0,2,1
23270,1,2,0,0,0,0,0,0,0,1,4
23271,1,2,0,0,1,0,0,0,0,2,8
23272,1,2,0,0,1,0,0,0,2,1,6
23273,1,2,0,0,1,0,1,0,2,2,3
23274,1,2,0,2,1,0,1,0,2,1,2
23275,0,0,0,0,0,0,0,0,0,1,0
23276,1,0,0,0,0,0,0,0,0,2,2
23277,1,0,2,0,0,0,0,0,0,1,4
23278,1,0,2,0,1,0,0,0,0,2,6
23279,1,0,2,0,1,0,2,0,0,1,3
23280,1,0,2,1,1,0,2,0,0,2,5
23281,1,0,2,1,1,2,2,0,0,1,7
23282,1,0,2,1,1,2,2,1,0,2,1
23283,1,2,2,1,1,2,2,1,0,1,8
23284,0,0,0,0,0,0,0,0,0,1,4
23285,0,0,0,0,1,0,0,0,0,2,0
23286,2,0,0,0,1,0,0,0,0,1,3
23287,2,0,0,1,1,0,0,0,0,2,5
23288,2,0,0,1,1,2,0,0,0,1,1
23289,2,1,0,1,1,2,0,0,0,2,6
23290,2,1,0,1,1,2,2,0,0,1,7
23291,0,0,0,0,0,0,0,0,0,1,0
23292,1,0,0,0,0,0,0,0,0,2,4
23293,1,0,0,0,2,0,0,0,0,1,6
23294,1,0,0,0,2,0,1,0,0,2,1
23295,1,2,0,0,2,0,1,0,0,1,3
23296,0,0,0,0,0,0,0,0,0,1,0
23297,1,0,0,0,0,0,0,0,0,2,4
23298,1,0,0,0,2,0,0,0,0,1,2
23299,1,0,1,0,2,0,0,0,0,2,1
23300,1,2,1,0,2,0,0,0,0,1,3
23301,1,2,1,1,2,0,0,0,0,2,6
23302,1,2,1,1,2,0,2,0,0,1,7
23303,1,2,1,1,2,0,2,1,0,2,5
23304,1,2,1,1,2,2,2,1,0,1,8
23305,0,0,0,0,0,0,0,0,0,1,0
23306,1,0,0,0,0,0,0,0,0,2,4
23307,1,0,0,0,2,0,0,0,0,1,2
23308,1,0,1,0,2,0,0,0,0,2,1
23309,1,2,1,0,2,0,0,0,0,1,3
23310,1,2,1,1,2,0,0,0,0,2,6
23311,1,2,1,1,2,0,2,0,0,1,7
23312,1,2,1,1,2,0,2,1,0,2,5
23313,1,2,1,1,2,2,2,1,0,1,8
23314,0,0,0,0,0,0,0,0,0,1,0
23315,1,0,0,0,0,0,0,0,0,2,3
23316,1,0,0,2,0,0,0,0,0,1,4
23317,1,0,0,2,1,0,0,0,0,2,7
23318,1,0,0,2,1,0,0,2,0,1,2
23319,1,0,1,2,1,0,0,2,0,2,5
23320,1,0,1,2,1,2,0,2,0,1,6
23321,0,0,0,0,0,0,0,0,0,1,0
23322,1,0,0,0,0,0,0,0,0,2,8
23323,1,0,0,0,0,0,0,0,2,1,6
23324,1,0,0,0,0,0,1,0,2,2,7
23325,1,0,0,0,0,0,1,2,2,1,3
23326,0,0,0,0,0,0,0,0,0,1,0
23327,1,0,0,0,0,0,0,0,0,2,1
23328,1,2,0,0,0,0,0,0,0,1,4
23329,1,2,0,0,1,0,0,0,0,2,6
23330,1,2,0,0,1,0,2,0,0,1,8
23331,0,0,0,0,0,0,0,0,0,1,0
23332,1,0,0,0,0,0,0,0,0,2,4
23333,1,0,0,0,2,0,0,0,0,1,2
23334,1,0,1,0,2,0,0,0,0,2,3
23335,1,0,1,2,2,0,0,0,0,1,1
23336,0,0,0,0,0,0,0,0,0,1,4
23337,0,0,0,0,1,0,0,0,0,2,0
23338,2,0,0,0,1,0,0,0,0,1,1
23339,2,1,0,0,1,0,0,0,0,2,6
23340,2,1,0,0,1,0,2,0,0,1,3
23341,2,1,0,1,1,0,2,0,0,2,7
23342,2,1,0,1,1,0,2,2,0,1,5
23343,0,0,0,0,0,0,0,0,0,1,0
23344,1,0,0,0,0,0,0,0,0,2,1
23345,1,2,0,0,0,0,0,0,0,1,4
23346,1,2,0,0,1,0,0,0,0,2,3
23347,1,2,0,2,1,0,0,0,0,1,8
23348,0,0,0,0,0,0,0,0,0,1,0
23349,1,0,0,0,0,0,0,0,0,2,4
23350,1,0,0,0,2,0,0,0,0,1,2
23351,1,0,1,0,2,0,0,0,0,2,7
23352,1,0,1,0,2,0,0,2,0,1,1
23353,0,0,0,0,0,0,0,0,0,1,4
23354,0,0,0,0,1,0,0,0,0,2,0
23355,2,0,0,0,1,0,0,0,0,1,3
23356,2,0,0,1,1,0,0,0,0,2,6
23357,2,0,0,1,1,0,2,0,0,1,5
23358,0,0,0,0,0,0,0,0,0,1,0
23359,1,0,0,0,0,0,0,0,0,2,1
23360,1,2,0,0,0,0,0,0,0,1,4
23361,1,2,0,0,1,0,0,0,0,2,2
23362,1,2,2,0,1,0,0,0,0,1,3
23363,1,2,2,1,1,0,0,0,0,2,8
23364,1,2,2,1,1,0,0,0,2,1,7
23365,1,2,2,1,1,0,0,1,2,2,6
23366,1,2,2,1,1,0,2,1,2,1,5
23367,0,0,0,0,0,0,0,0,0,1,4
23368,0,0,0,0,1,0,0,0,0,2,0
23369,2,0,0,0,1,0,0,0,0,1,3
23370,2,0,0,1,1,0,0,0,0,2,7
23371,2,0,0,1,1,0,0,2,0,1,5
23372,0,0,0,0,0,0,0,0,0,1,0
23373,1,0,0,0,0,0,0,0,0,2,3
23374,1,0,0,2,0,0,0,0,0,1,4
23375,1,0,0,2,1,0,0,0,0,2,6
23376,1,0,0,2,1,0,2,0,0,1,1
23377,1,1,0,2,1,0,2,0,0,2,5
23378,1,1,0,2,1,2,2,0,0,1,8
23379,0,0,0,0,0,0,0,0,0,1,0
23380,1,0,0,0,0,0,0,0,0,2,2
23381,1,0,2,0,0,0,0,0,0,1,4
23382,1,0,2,0,1,0,0,0,0,2,1
23383,1,2,2,0,1,0,0,0,0,1,3
23384,1,2,2,1,1,0,0,0,0,2,7
23385,1,2,2,1,1,0,0,2,0,1,8
23386,0,0,0,0,0,0,0,0,0,1,4
23387,0,0,0,0,1,0,0,0,0,2,5
23388,0,0,0,0,1,2,0,0,0,1,0
23389,1,0,0,0,1,2,0,0,0,2,3
23390,1,0,0,2,1,2,0,0,0,1,6
23391,1,0,0,2,1,2,1,0,0,2,2
23392,1,0,2,2,1,2,1,0,0,1,7
23393,1,0,2,2,1,2,1,1,0,2,8
23394,0,0,0,0,0,0,0,0,0,1,4
23395,0,0,0,0,1,0,0,0,0,2,3
23396,0,0,0,2,1,0,0,0,0,1,0
23397,1,0,0,2,1,0,0,0,0,2,1
23398,1,2,0,2,1,0,0,0,0,1,8
23399,0,0,0,0,0,0,0,0,0,1,0
23400,1,0,0,0,0,0,0,0,0,2,2
23401,1,0,2,0,0,0,0,0,0,1,4
23402,1,0,2,0,1,0,0,0,0,2,7
23403,1,0,2,0,1,0,0,2,0,1,8
23404,0,0,0,0,0,0,0,0,0,1,0
23405,1,0,0,0,0,0,0,0,0,2,3
23406,1,0,0,2,0,0,0,0,0,1,4
23407,1,0,0,2,1,0,0,0,0,2,5
23408,1,0,0,2,1,2,0,0,0,1,1
23409,1,1,0,2,1,2,0,0,0,2,2
23410,1,1,2,2,1,2,0,0,0,1,7
23411,0,0,0,0,0,0,0,0,0,1,0
23412,1,0,0,0,0,0,0,0,0,2,2
23413,1,0,2,0,0,0,0,0,0,1,4
23414,1,0,2,0,1,0,0,0,0,2,5
23415,1,0,2,0,1,2,0,0,0,1,8
23416,0,0,0,0,0,0,0,0,0,1,0
23417,1,0,0,0,0,0,0,0,0,2,2
23418,1,0,2,0,0,0,0,0,0,1,4
23419,1,0,2,0,1,0,0,0,0,2,6
23420,1,0,2,0,1,0,2,0,0,1,7
23421,1,0,2,0,1,0,2,1,0,2,3
23422,1,0,2,2,1,0,2,1,0,1,1
23423,0,0,0,0,0,0,0,0,0,1,4
23424,0,0,0,0,1,0,0,0,0,2,3
23425,0,0,0,2,1,0,0,0,0,1,0
23426,1,0,0,2,1,0,0,0,0,2,7
23427,1,0,0,2,1,0,0,2,0,1,2
23428,1,0,1,2,1,0,0,2,0,2,6
23429,1,0,1,2,1,0,2,2,0,1,8
23430,0,0,0,0,0,0,0,0,0,1,0
23431,1,0,0,0,0,0,0,0,0,2,1
23432,1,2,0,0,0,0,0,0,0,1,4
23433,1,2,0,0,1,0,0,0,0,2,8
23434,1,2,0,0,1,0,0,0,2,1,6
23435,1,2,0,0,1,0,1,0,2,2,2
23436,1,2,2,0,1,0,1,0,2,1,3
23437,0,0,0,0,0,0,0,0,0,1,0
23438,1,0,0,0,0,0,0,0,0,2,2
23439,1,0,2,0,0,0,0,0,0,1,4
23440,1,0,2,0,1,0,0,0,0,2,8
23441,1,0,2,0,1,0,0,0,2,1,3
23442,1,0,2,1,1,0,0,0,2,2,7
23443,1,0,2,1,1,0,0,2,2,1,5
23444,0,0,0,0,0,0,0,0,0,1,0
23445,1,0,0,0,0,0,0,0,0,2,6
23446,1,0,0,0,0,0,2,0,0,1,4
23447,1,0,0,0,1,0,2,0,0,2,1
23448,1,2,0,0,1,0,2,0,0,1,8
23449,0,0,0,0,0,0,0,0,0,1,0
23450,1,0,0,0,0,0,0,0,0,2,1
23451,1,2,0,0,0,0,0,0,0,1,4
23452,1,2,0,0,1,0,0,0,0,2,6
23453,1,2,0,0,1,0,2,0,0,1,8
23454,0,0,0,0,0,0,0,0,0,1,0
23455,1,0,0,0,0,0,0,0,0,2,7
23456,1,0,0,0,0,0,0,2,0,1,4
23457,1,0,0,0,1,0,0,2,0,2,3
23458,1,0,0,2,1,0,0,2,0,1,8
23459,0,0,0,0,0,0,0,0,0,1,0
23460,1,0,0,0,0,0,0,0,0,2,8
23461,1,0,0,0,0,0,0,0,2,1,3
23462,1,0,0,1,0,0,0,0,2,2,4
23463,1,0,0,1,2,0,0,0,2,1,6
23464,0,0,0,0,0,0,0,0,0,1,0
23465,1,0,0,0,0,0,0,0,0,2,1
23466,1,2,0,0,0,0,0,0,0,1,4
23467,1,2,0,0,1,0,0,0,0,2,6
23468,1,2,0,0,1,0,2,0,0,1,8
23469,0,0,0,0,0,0,0,0,0,1,4
23470,0,0,0,0,1,0,0,0,0,2,1
23471,0,2,0,0,1,0,0,0,0,1,0
23472,1,2,0,0,1,0,0,0,0,2,3
23473,1,2,0,2,1,0,0,0,0,1,8
23474,0,0,0,0,0,0,0,0,0,1,0
23475,1,0,0,0,0,0,0,0,0,2,2
23476,1,0,2,0,0,0,0,0,0,1,4
23477,1,0,2,0,1,0,0,0,0,2,3
23478,1,0,2,2,1,0,0,0,0,1,8
23479,0,0,0,0,0,0,0,0,0,1,0
23480,1,0,0,0,0,0,0,0,0,2,8
23481,1,0,0,0,0,0,0,0,2,1,3
23482,1,0,0,1,0,0,0,0,2,2,2
23483,1,0,2,1,0,0,0,0,2,1,4
23484,1,0,2,1,1,0,0,0,2,2,7
23485,1,0,2,1,1,0,0,2,2,1,5
23486,0,0,0,0,0,0,0,0,0,1,0
23487,1,0,0,0,0,0,0,0,0,2,7
23488,1,0,0,0,0,0,0,2,0,1,4
23489,1,0,0,0,1,0,0,2,0,2,8
23490,1,0,0,0,1,0,0,2,2,1,2
23491,1,0,1,0,1,0,0,2,2,2,1
23492,1,2,1,0,1,0,0,2,2,1,3
23493,1,2,1,1,1,0,0,2,2,2,5
23494,1,2,1,1,1,2,0,2,2,1,6
23495,0,0,0,0,0,0,0,0,0,1,0
23496,1,0,0,0,0,0,0,0,0,2,6
23497,1,0,0,0,0,0,2,0,0,1,4
23498,1,0,0,0,1,0,2,0,0,2,1
23499,1,2,0,0,1,0,2,0,0,1,8
23500,0,0,0,0,0,0,0,0,0,1,4
23501,0,0,0,0,1,0,0,0,0,2,0
23502,2,0,0,0,1,0,0,0,0,1,3
23503,2,0,0,1,1,0,0,0,0,2,2
23504,2,0,2,1,1,0,0,0,0,1,1
23505,2,1,2,1,1,0,0,0,0,2,5
23506,2,1,2,1,1,2,0,0,0,1,7
23507,0,0,0,0,0,0,0,0,0,1,0
23508,1,0,0,0,0,0,0,0,0,2,8
23509,1,0,0,0,0,0,0,0,2,1,6
23510,1,0,0,0,0,0,1,0,2,2,1
23511,1,2,0,0,0,0,1,0,2,1,3
23512,0,0,0,0,0,0,0,0,0,1,0
23513,1,0,0,0,0,0,0,0,0,2,7
23514,1,0,0,0,0,0,0,2,0,1,4
23515,1,0,0,0,1,0,0,2,0,2,2
23516,1,0,2,0,1,0,0,2,0,1,8
23517,0,0,0,0,0,0,0,0,0,1,0
23518,1,0,0,0,0,0,0,0,0,2,3
23519,1,0,0,2,0,0,0,0,0,1,4
23520,1,0,0,2,1,0,0,0,0,2,8
23521,1,0,0,2,1,0,0,0,2,1,1
23522,1,1,0,2,1,0,0,0,2,2,2
23523,1,1,2,2,1,0,0,0,2,1,7
23524,0,0,0,0,0,0,0,0,0,1,0
23525,1,0,0,0,0,0,0,0,0,2,4
23526,1,0,0,0,2,0,0,0,0,1,6
23527,1,0,0,0,2,0,1,0,0,2,3
23528,1,0,0,2,2,0,1,0,0,1,1
23529,1,1,0,2,2,0,1,0,0,2,5
23530,0,0,0,0,0,0,0,0,0,1,0
23531,1,0,0,0,0,0,0,0,0,2,4
23532,1,0,0,0,2,0,0,0,0,1,2
23533,1,0,1,0,2,0,0,0,0,2,8
23534,1,0,1,0,2,0,0,0,2,1,1
23535,0,0,0,0,0,0,0,0,0,1,0
23536,1,0,0,0,0,0,0,0,0,2,3
23537,1,0,0,2,0,0,0,0,0,1,4
23538,1,0,0,2,1,0,0,0,0,2,2
23539,1,0,2,2,1,0,0,0,0,1,8
23540,0,0,0,0,0,0,0,0,0,1,4
23541,0,0,0,0,1,0,0,0,0,2,1
23542,0,2,0,0,1,0,0,0,0,1,0
23543,1,2,0,0,1,0,0,0,0,2,6
23544,1,2,0,0,1,0,2,0,0,1,8
23545,0,0,0,0,0,0,0,0,0,1,4
23546,0,0,0,0,1,0,0,0,0,2,7
23547,0,0,0,0,1,0,0,2,0,1,0
23548,1,0,0,0,1,0,0,2,0,2,3
23549,1,0,0,2,1,0,0,2,0,1,8
23550,0,0,0,0,0,0,0,0,0,1,0
23551,1,0,0,0,0,0,0,0,0,2,6
23552,1,0,0,0,0,0,2,0,0,1,4
23553,1,0,0,0,1,0,2,0,0,2,5
23554,1,0,0,0,1,2,2,0,0,1,8
23555,0,0,0,0,0,0,0,0,0,1,0
23556,1,0,0,0,0,0,0,0,0,2,1
23557,1,2,0,0,0,0,0,0,0,1,4
23558,1,2,0,0,1,0,0,0,0,2,2
23559,1,2,2,0,1,0,0,0,0,1,8
23560,0,0,0,0,0,0,0,0,0,1,0
23561,1,0,0,0,0,0,0,0,0,2,4
23562,1,0,0,0,2,0,0,0,0,1,2
23563,1,0,1,0,2,0,0,0,0,2,3
23564,1,0,1,2,2,0,0,0,0,1,1
23565,0,0,0,0,0,0,0,0,0,1,0
23566,1,0,0,0,0,0,0,0,0,2,3
23567,1,0,0,2,0,0,0,0,0,1,4
23568,1,0,0,2,1,0,0,0,0,2,5
23569,1,0,0,2,1,2,0,0,0,1,1
23570,1,1,0,2,1,2,0,0,0,2,6
23571,1,1,0,2,1,2,2,0,0,1,8
23572,0,0,0,0,0,0,0,0,0,1,0
23573,1,0,0,0,0,0,0,0,0,2,3
23574,1,0,0,2,0,0,0,0,0,1,4
23575,1,0,0,2,1,0,0,0,0,2,7
23576,1,0,0,2,1,0,0,2,0,1,8
23577,0,0,0,0,0,0,0,0,0,1,0
23578,1,0,0,0,0,0,0,0,0,2,5
23579,1,0,0,0,0,2,0,0,0,1,4
23580,1,0,0,0,1,2,0,0,0,2,2
23581,1,0,2,0,1,2,0,0,0,1,1
23582,1,1,2,0,1,2,0,0,0,2,3
23583,1,1,2,2,1,2,0,0,0,1,8
23584,0,0,0,0,0,0,0,0,0,1,0
23585,1,0,0,0,0,0,0,0,0,2,4
23586,1,0,0,0,2,0,0,0,0,1,2
23587,1,0,1,0,2,0,0,0,0,2,1
23588,1,2,1,0,2,0,0,0,0,1,3
23589,1,2,1,1,2,0,0,0,0,2,6
23590,1,2,1,1,2,0,2,0,0,1,7
23591,1,2,1,1,2,0,2,1,0,2,5
23592,1,2,1,1,2,2,2,1,0,1,8
23593,0,0,0,0,0,0,0,0,0,1,0
23594,1,0,0,0,0,0,0,0,0,2,4
23595,1,0,0,0,2,0,0,0,0,1,2
23596,1,0,1,0,2,0,0,0,0,2,6
23597,1,0,1,0,2,0,2,0,0,1,1
23598,0,0,0,0,0,0,0,0,0,1,0
23599,1,0,0,0,0,0,0,0,0,2,2
23600,1,0,2,0,0,0,0,0,0,1,4
23601,1,0,2,0,1,0,0,0,0,2,5
23602,1,0,2,0,1,2,0,0,0,1,7
23603,1,0,2,0,1,2,0,1,0,2,6
23604,1,0,2,0,1,2,2,1,0,1,3
23605,1,0,2,1,1,2,2,1,0,2,8
23606,0,0,0,0,0,0,0,0,0,1,0
23607,1,0,0,0,0,0,0,0,0,2,3
23608,1,0,0,2,0,0,0,0,0,1,4
23609,1,0,0,2,1,0,0,0,0,2,5
23610,1,0,0,2,1,2,0,0,0,1,1
23611,1,1,0,2,1,2,0,0,0,2,2
23612,1,1,2,2,1,2,0,0,0,1,7
23613,0,0,0,0,0,0,0,0,0,1,4
23614,0,0,0,0,1,0,0,0,0,2,2
23615,0,0,2,0,1,0,0,0,0,1,0
23616,1,0,2,0,1,0,0,0,0,2,7
23617,1,0,2,0,1,0,0,2,0,1,3
23618,1,0,2,1,1,0,0,2,0,2,5
23619,1,0,2,1,1,2,0,2,0,1,6
23620,0,0,0,0,0,0,0,0,0,1,4
23621,0,0,0,0,1,0,0,0,0,2,8
23622,0,0,0,0,1,0,0,0,2,1,1
23623,0,1,0,0,1,0,0,0,2,2,2
23624,0,1,2,0,1,0,0,0,2,1,3
23625,0,1,2,1,1,0,0,0,2,2,6
23626,0,1,2,1,1,0,2,0,2,1,5
23627,0,0,0,0,0,0,0,0,0,1,0
23628,1,0,0,0,0,0,0,0,0,2,5
23629,1,0,0,0,0,2,0,0,0,1,4
23630,1,0,0,0,1,2,0,0,0,2,8
23631,1,0,0,0,1,2,0,0,2,1,1
23632,1,1,0,0,1,2,0,0,2,2,7
23633,1,1,0,0,1,2,0,2,2,1,3
23634,1,1,0,1,1,2,0,2,2,2,6
23635,0,0,0,0,0,0,0,0,0,1,0
23636,1,0,0,0,0,0,0,0,0,2,2
23637,1,0,2,0,0,0,0,0,0,1,4
23638,1,0,2,0,1,0,0,0,0,2,6
23639,1,0,2,0,1,0,2,0,0,1,1
23640,1,1,2,0,1,0,2,0,0,2,5
23641,1,1,2,0,1,2,2,0,0,1,3
23642,1,1,2,1,1,2,2,0,0,2,7
23643,1,1,2,1,1,2,2,2,0,1,8
23644,0,0,0,0,0,0,0,0,0,1,0
23645,1,0,0,0,0,0,0,0,0,2,5
23646,1,0,0,0,0,2,0,0,0,1,4
23647,1,0,0,0,1,2,0,0,0,2,6
23648,1,0,0,0,1,2,2,0,0,1,1
23649,1,1,0,0,1,2,2,0,0,2,8
23650,1,1,0,0,1,2,2,0,2,1,2
23651,0,0,0,0,0,0,0,0,0,1,4
23652,0,0,0,0,1,0,0,0,0,2,0
23653,2,0,0,0,1,0,0,0,0,1,1
23654,2,1,0,0,1,0,0,0,0,2,7
23655,2,1,0,0,1,0,0,2,0,1,3
23656,2,1,0,1,1,0,0,2,0,2,8
23657,2,1,0,1,1,0,0,2,2,1,2
23658,2,1,1,1,1,0,0,2,2,2,6
23659,0,0,0,0,0,0,0,0,0,1,0
23660,1,0,0,0,0,0,0,0,0,2,1
23661,1,2,0,0,0,0,0,0,0,1,4
23662,1,2,0,0,1,0,0,0,0,2,6
23663,1,2,0,0,1,0,2,0,0,1,8
23664,0,0,0,0,0,0,0,0,0,1,4
23665,0,0,0,0,1,0,0,0,0,2,8
23666,0,0,0,0,1,0,0,0,2,1,3
23667,0,0,0,1,1,0,0,0,2,2,2
23668,0,0,2,1,1,0,0,0,2,1,0
23669,1,0,2,1,1,0,0,0,2,2,6
23670,1,0,2,1,1,0,2,0,2,1,7
23671,1,0,2,1,1,0,2,1,2,2,5
23672,0,0,0,0,0,0,0,0,0,1,0
23673,1,0,0,0,0,0,0,0,0,2,5
23674,1,0,0,0,0,2,0,0,0,1,4
23675,1,0,0,0,1,2,0,0,0,2,2
23676,1,0,2,0,1,2,0,0,0,1,7
23677,1,0,2,0,1,2,0,1,0,2,1
23678,1,2,2,0,1,2,0,1,0,1,3
23679,1,2,2,1,1,2,0,1,0,2,6
23680,1,2,2,1,1,2,2,1,0,1,8
23681,0,0,0,0,0,0,0,0,0,1,0
23682,1,0,0,0,0,0,0,0,0,2,4
23683,1,0,0,0,2,0,0,0,0,1,2
23684,1,0,1,0,2,0,0,0,0,2,6
23685,1,0,1,0,2,0,2,0,0,1,1
23686,0,0,0,0,0,0,0,0,0,1,4
23687,0,0,0,0,1,0,0,0,0,2,2
23688,0,0,2,0,1,0,0,0,0,1,0
23689,1,0,2,0,1,0,0,0,0,2,8
23690,1,0,2,0,1,0,0,0,2,1,3
23691,1,0,2,1,1,0,0,0,2,2,6
23692,1,0,2,1,1,0,2,0,2,1,7
23693,1,0,2,1,1,0,2,1,2,2,5
23694,0,0,0,0,0,0,0,0,0,1,4
23695,0,0,0,0,1,0,0,0,0,2,3
23696,0,0,0,2,1,0,0,0,0,1,0
23697,1,0,0,2,1,0,0,0,0,2,2
23698,1,0,2,2,1,0,0,0,0,1,8
23699,0,0,0,0,0,0,0,0,0,1,0
23700,1,0,0,0,0,0,0,0,0,2,3
23701,1,0,0,2,0,0,0,0,0,1,4
23702,1,0,0,2,1,0,0,0,0,2,1
23703,1,2,0,2,1,0,0,0,0,1,8
23704,0,0,0,0,0,0,0,0,0,1,4
23705,0,0,0,0,1,0,0,0,0,2,0
23706,2,0,0,0,1,0,0,0,0,1,3
23707,2,0,0,1,1,0,0,0,0,2,2
23708,2,0,2,1,1,0,0,0,0,1,1
23709,2,1,2,1,1,0,0,0,0,2,6
23710,2,1,2,1,1,0,2,0,0,1,7
23711,0,0,0,0,0,0,0,0,0,1,4
23712,0,0,0,0,1,0,0,0,0,2,0
23713,2,0,0,0,1,0,0,0,0,1,3
23714,2,0,0,1,1,0,0,0,0,2,1
23715,2,2,0,1,1,0,0,0,0,1,2
23716,2,2,1,1,1,0,0,0,0,2,8
23717,2,2,1,1,1,0,0,0,2,1,7
23718,2,2,1,1,1,0,0,1,2,2,6
23719,2,2,1,1,1,0,2,1,2,1,5
23720,0,0,0,0,0,0,0,0,0,1,0
23721,1,0,0,0,0,0,0,0,0,2,3
