,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Player,Move
32719,2,1,0,0,1,0,0,2,0,1,3
32720,2,1,0,1,1,0,0,2,0,2,5
32721,2,1,0,1,1,2,0,2,0,1,6
32722,2,1,0,1,1,2,1,2,0,2,2
32723,2,1,2,1,1,2,1,2,0,1,8
32724,0,0,0,0,0,0,0,0,0,1,0
32725,1,0,0,0,0,0,0,0,0,2,4
32726,1,0,0,0,2,0,0,0,0,1,6
32727,1,0,0,0,2,0,1,0,0,2,3
32728,1,0,0,2,2,0,1,0,0,1,1
32729,1,1,0,2,2,0,1,0,0,2,2
32730,1,1,2,2,2,0,1,0,0,1,5
32731,1,1,2,2,2,1,1,0,0,2,8
32732,1,1,2,2,2,1,1,0,2,1,7
32733,0,0,0,0,0,0,0,0,0,1,4
32734,0,0,0,0,1,0,0,0,0,2,0
32735,2,0,0,0,1,0,0,0,0,1,1
32736,2,1,0,0,1,0,0,0,0,2,7
32737,2,1,0,0,1,0,0,2,0,1,3
32738,2,1,0,1,1,0,0,2,0,2,5
32739,2,1,0,1,1,2,0,2,0,1,2
32740,2,1,1,1,1,2,0,2,0,2,6
32741,2,1,1,1,1,2,2,2,0,1,8
32742,0,0,0,0,0,0,0,0,0,1,0
32743,1,0,0,0,0,0,0,0,0,2,4
32744,1,0,0,0,2,0,0,0,0,1,6
32745,1,0,0,0,2,0,1,0,0,2,3
32746,1,0,0,2,2,0,1,0,0,1,1
32747,1,1,0,2,2,0,1,0,0,2,2
32748,1,1,2,2,2,0,1,0,0,1,5
32749,1,1,2,2,2,1,1,0,0,2,8
32750,1,1,2,2,2,1,1,0,2,1,7
32751,0,0,0,0,0,0,0,0,0,1,4
32752,0,0,0,0,1,0,0,0,0,2,0
32753,2,0,0,0,1,0,0,0,0,1,3
32754,2,0,0,1,1,0,0,0,0,2,5
32755,2,0,0,1,1,2,0,0,0,1,2
32756,2,0,1,1,1,2,0,0,0,2,6
32757,2,0,1,1,1,2,2,0,0,1,7
32758,2,0,1,1,1,2,2,1,0,2,1
32759,2,2,1,1,1,2,2,1,0,1,8
32760,0,0,0,0,0,0,0,0,0,1,4
32761,0,0,0,0,1,0,0,0,0,2,0
32762,2,0,0,0,1,0,0,0,0,1,1
32763,2,1,0,0,1,0,0,0,0,2,7
32764,2,1,0,0,1,0,0,2,0,1,3
32765,2,1,0,1,1,0,0,2,0,2,5
32766,2,1,0,1,1,2,0,2,0,1,2
32767,2,1,1,1,1,2,0,2,0,2,6
32768,2,1,1,1,1,2,2,2,0,1,8
32769,0,0,0,0,0,0,0,0,0,1,0
32770,1,0,0,0,0,0,0,0,0,2,4
32771,1,0,0,0,2,0,0,0,0,1,6
32772,1,0,0,0,2,0,1,0,0,2,3
32773,1,0,0,2,2,0,1,0,0,1,1
32774,1,1,0,2,2,0,1,0,0,2,2
32775,1,1,2,2,2,0,1,0,0,1,5
32776,1,1,2,2,2,1,1,0,0,2,8
32777,1,1,2,2,2,1,1,0,2,1,7
32778,0,0,0,0,0,0,0,0,0,1,0
32779,1,0,0,0,0,0,0,0,0,2,4
32780,1,0,0,0,2,0,0,0,0,1,6
32781,1,0,0,0,2,0,1,0,0,2,3
32782,1,0,0,2,2,0,1,0,0,1,1
32783,1,1,0,2,2,0,1,0,0,2,2
32784,1,1,2,2,2,0,1,0,0,1,5
32785,1,1,2,2,2,1,1,0,0,2,7
32786,1,1,2,2,2,1,1,2,0,1,8
32787,0,0,0,0,0,0,0,0,0,1,0
32788,1,0,0,0,0,0,0,0,0,2,4
32789,1,0,0,0,2,0,0,0,0,1,6
32790,1,0,0,0,2,0,1,0,0,2,3
32791,1,0,0,2,2,0,1,0,0,1,1
32792,1,1,0,2,2,0,1,0,0,2,2
32793,1,1,2,2,2,0,1,0,0,1,5
32794,1,1,2,2,2,1,1,0,0,2,7
32795,1,1,2,2,2,1,1,2,0,1,8
32796,0,0,0,0,0,0,0,0,0,1,4
32797,0,0,0,0,1,0,0,0,0,2,0
32798,2,0,0,0,1,0,0,0,0,1,3
32799,2,0,0,1,1,0,0,0,0,2,5
32800,2,0,0,1,1,2,0,0,0,1,1
32801,2,1,0,1,1,2,0,0,0,2,7
32802,2,1,0,1,1,2,0,2,0,1,6
32803,2,1,0,1,1,2,1,2,0,2,2
32804,2,1,2,1,1,2,1,2,0,1,8
32805,0,0,0,0,0,0,0,0,0,1,0
32806,1,0,0,0,0,0,0,0,0,2,4
32807,1,0,0,0,2,0,0,0,0,1,6
32808,1,0,0,0,2,0,1,0,0,2,3
32809,1,0,0,2,2,0,1,0,0,1,1
32810,1,1,0,2,2,0,1,0,0,2,2
32811,1,1,2,2,2,0,1,0,0,1,5
32812,1,1,2,2,2,1,1,0,0,2,8
32813,1,1,2,2,2,1,1,0,2,1,7
32814,0,0,0,0,0,0,0,0,0,1,0
32815,1,0,0,0,0,0,0,0,0,2,4
32816,1,0,0,0,2,0,0,0,0,1,2
32817,1,0,1,0,2,0,0,0,0,2,1
32818,1,2,1,0,2,0,0,0,0,1,3
32819,1,2,1,1,2,0,0,0,0,2,6
32820,1,2,1,1,2,0,2,0,0,1,7
32821,1,2,1,1,2,0,2,1,0,2,5
32822,1,2,1,1,2,2,2,1,0,1,8
32823,0,0,0,0,0,0,0,0,0,1,0
32824,1,0,0,0,0,0,0,0,0,2,4
32825,1,0,0,0,2,0,0,0,0,1,2
32826,1,0,1,0,2,0,0,0,0,2,1
32827,1,2,1,0,2,0,0,0,0,1,3
32828,1,2,1,1,2,0,0,0,0,2,6
32829,1,2,1,1,2,0,2,0,0,1,7
32830,1,2,1,1,2,0,2,1,0,2,5
32831,1,2,1,1,2,2,2,1,0,1,8
32832,0,0,0,0,0,0,0,0,0,1,4
32833,0,0,0,0,1,0,0,0,0,2,0
32834,2,0,0,0,1,0,0,0,0,1,3
32835,2,0,0,1,1,0,0,0,0,2,5
32836,2,0,0,1,1,2,0,0,0,1,1
32837,2,1,0,1,1,2,0,0,0,2,7
32838,2,1,0,1,1,2,0,2,0,1,6
32839,2,1,0,1,1,2,1,2,0,2,2
32840,2,1,2,1,1,2,1,2,0,1,8
32841,0,0,0,0,0,0,0,0,0,1,4
32842,0,0,0,0,1,0,0,0,0,2,0
32843,2,0,0,0,1,0,0,0,0,1,1
32844,2,1,0,0,1,0,0,0,0,2,7
32845,2,1,0,0,1,0,0,2,0,1,6
32846,2,1,0,0,1,0,1,2,0,2,2
32847,2,1,2,0,1,0,1,2,0,1,5
32848,2,1,2,0,1,1,1,2,0,2,3
32849,2,1,2,2,1,1,1,2,0,1,8
32850,0,0,0,0,0,0,0,0,0,1,0
32851,1,0,0,0,0,0,0,0,0,2,4
32852,1,0,0,0,2,0,0,0,0,1,6
32853,1,0,0,0,2,0,1,0,0,2,3
32854,1,0,0,2,2,0,1,0,0,1,1
32855,1,1,0,2,2,0,1,0,0,2,2
32856,1,1,2,2,2,0,1,0,0,1,5
32857,1,1,2,2,2,1,1,0,0,2,8
32858,1,1,2,2,2,1,1,0,2,1,7
32859,0,0,0,0,0,0,0,0,0,1,0
32860,1,0,0,0,0,0,0,0,0,2,4
32861,1,0,0,0,2,0,0,0,0,1,6
32862,1,0,0,0,2,0,1,0,0,2,3
32863,1,0,0,2,2,0,1,0,0,1,1
32864,1,1,0,2,2,0,1,0,0,2,2
32865,1,1,2,2,2,0,1,0,0,1,5
32866,1,1,2,2,2,1,1,0,0,2,8
32867,1,1,2,2,2,1,1,0,2,1,7
32868,0,0,0,0,0,0,0,0,0,1,4
32869,0,0,0,0,1,0,0,0,0,2,0
32870,2,0,0,0,1,0,0,0,0,1,3
32871,2,0,0,1,1,0,0,0,0,2,5
32872,2,0,0,1,1,2,0,0,0,1,2
32873,2,0,1,1,1,2,0,0,0,2,6
32874,2,0,1,1,1,2,2,0,0,1,7
32875,2,0,1,1,1,2,2,1,0,2,1
32876,2,2,1,1,1,2,2,1,0,1,8
32877,0,0,0,0,0,0,0,0,0,1,4
32878,0,0,0,0,1,0,0,0,0,2,0
32879,2,0,0,0,1,0,0,0,0,1,3
32880,2,0,0,1,1,0,0,0,0,2,5
32881,2,0,0,1,1,2,0,0,0,1,1
32882,2,1,0,1,1,2,0,0,0,2,7
32883,2,1,0,1,1,2,0,2,0,1,6
32884,2,1,0,1,1,2,1,2,0,2,2
32885,2,1,2,1,1,2,1,2,0,1,8
32886,0,0,0,0,0,0,0,0,0,1,4
32887,0,0,0,0,1,0,0,0,0,2,0
32888,2,0,0,0,1,0,0,0,0,1,3
32889,2,0,0,1,1,0,0,0,0,2,5
32890,2,0,0,1,1,2,0,0,0,1,1
32891,2,1,0,1,1,2,0,0,0,2,7
32892,2,1,0,1,1,2,0,2,0,1,6
32893,2,1,0,1,1,2,1,2,0,2,2
32894,2,1,2,1,1,2,1,2,0,1,8
32895,0,0,0,0,0,0,0,0,0,1,0
32896,1,0,0,0,0,0,0,0,0,2,4
32897,1,0,0,0,2,0,0,0,0,1,2
32898,1,0,1,0,2,0,0,0,0,2,1
32899,1,2,1,0,2,0,0,0,0,1,3
32900,1,2,1,1,2,0,0,0,0,2,6
32901,1,2,1,1,2,0,2,0,0,1,7
32902,1,2,1,1,2,0,2,1,0,2,5
32903,1,2,1,1,2,2,2,1,0,1,8
32904,0,0,0,0,0,0,0,0,0,1,0
32905,1,0,0,0,0,0,0,0,0,2,4
32906,1,0,0,0,2,0,0,0,0,1,2
32907,1,0,1,0,2,0,0,0,0,2,1
32908,1,2,1,0,2,0,0,0,0,1,3
32909,1,2,1,1,2,0,0,0,0,2,6
32910,1,2,1,1,2,0,2,0,0,1,7
32911,1,2,1,1,2,0,2,1,0,2,8
32912,1,2,1,1,2,0,2,1,2,1,5
32913,0,0,0,0,0,0,0,0,0,1,4
32914,0,0,0,0,1,0,0,0,0,2,0
32915,2,0,0,0,1,0,0,0,0,1,1
32916,2,1,0,0,1,0,0,0,0,2,7
32917,2,1,0,0,1,0,0,2,0,1,3
32918,2,1,0,1,1,0,0,2,0,2,5
32919,2,1,0,1,1,2,0,2,0,1,2
32920,2,1,1,1,1,2,0,2,0,2,6
32921,2,1,1,1,1,2,2,2,0,1,8
32922,0,0,0,0,0,0,0,0,0,1,0
32923,1,0,0,0,0,0,0,0,0,2,4
32924,1,0,0,0,2,0,0,0,0,1,6
32925,1,0,0,0,2,0,1,0,0,2,3
32926,1,0,0,2,2,0,1,0,0,1,1
32927,1,1,0,2,2,0,1,0,0,2,2
32928,1,1,2,2,2,0,1,0,0,1,5
32929,1,1,2,2,2,1,1,0,0,2,7
32930,1,1,2,2,2,1,1,2,0,1,8
32931,0,0,0,0,0,0,0,0,0,1,4
32932,0,0,0,0,1,0,0,0,0,2,0
32933,2,0,0,0,1,0,0,0,0,1,3
32934,2,0,0,1,1,0,0,0,0,2,5
32935,2,0,0,1,1,2,0,0,0,1,1
32936,2,1,0,1,1,2,0,0,0,2,7
32937,2,1,0,1,1,2,0,2,0,1,2
32938,2,1,1,1,1,2,0,2,0,2,6
32939,2,1,1,1,1,2,2,2,0,1,8
32940,0,0,0,0,0,0,0,0,0,1,0
32941,1,0,0,0,0,0,0,0,0,2,4
32942,1,0,0,0,2,0,0,0,0,1,2
32943,1,0,1,0,2,0,0,0,0,2,1
32944,1,2,1,0,2,0,0,0,0,1,3
32945,1,2,1,1,2,0,0,0,0,2,6
32946,1,2,1,1,2,0,2,0,0,1,7
32947,1,2,1,1,2,0,2,1,0,2,8
32948,1,2,1,1,2,0,2,1,2,1,5
32949,0,0,0,0,0,0,0,0,0,1,0
32950,1,0,0,0,0,0,0,0,0,2,4
32951,1,0,0,0,2,0,0,0,0,1,6
32952,1,0,0,0,2,0,1,0,0,2,3
32953,1,0,0,2,2,0,1,0,0,1,1
32954,1,1,0,2,2,0,1,0,0,2,2
32955,1,1,2,2,2,0,1,0,0,1,5
32956,1,1,2,2,2,1,1,0,0,2,8
32957,1,1,2,2,2,1,1,0,2,1,7
32958,0,0,0,0,0,0,0,0,0,1,0
32959,1,0,0,0,0,0,0,0,0,2,4
32960,1,0,0,0,2,0,0,0,0,1,6
32961,1,0,0,0,2,0,1,0,0,2,3
32962,1,0,0,2,2,0,1,0,0,1,1
32963,1,1,0,2,2,0,1,0,0,2,2
32964,1,1,2,2,2,0,1,0,0,1,5
32965,1,1,2,2,2,1,1,0,0,2,8
32966,1,1,2,2,2,1,1,0,2,1,7
32967,0,0,0,0,0,0,0,0,0,1,0
32968,1,0,0,0,0,0,0,0,0,2,4
32969,1,0,0,0,2,0,0,0,0,1,2
32970,1,0,1,0,2,0,0,0,0,2,1
32971,1,2,1,0,2,0,0,0,0,1,3
32972,1,2,1,1,2,0,0,0,0,2,6
32973,1,2,1,1,2,0,2,0,0,1,7
32974,1,2,1,1,2,0,2,1,0,2,8
32975,1,2,1,1,2,0,2,1,2,1,5
32976,0,0,0,0,0,0,0,0,0,1,0
32977,1,0,0,0,0,0,0,0,0,2,4
32978,1,0,0,0,2,0,0,0,0,1,6
32979,1,0,0,0,2,0,1,0,0,2,3
32980,1,0,0,2,2,0,1,0,0,1,1
32981,1,1,0,2,2,0,1,0,0,2,2
32982,1,1,2,2,2,0,1,0,0,1,5
32983,1,1,2,2,2,1,1,0,0,2,8
32984,1,1,2,2,2,1,1,0,2,1,7
32985,0,0,0,0,0,0,0,0,0,1,0
32986,1,0,0,0,0,0,0,0,0,2,4
32987,1,0,0,0,2,0,0,0,0,1,2
32988,1,0,1,0,2,0,0,0,0,2,1
32989,1,2,1,0,2,0,0,0,0,1,3
32990,1,2,1,1,2,0,0,0,0,2,6
32991,1,2,1,1,2,0,2,0,0,1,7
32992,1,2,1,1,2,0,2,1,0,2,5
32993,1,2,1,1,2,2,2,1,0,1,8
32994,0,0,0,0,0,0,0,0,0,1,0
32995,1,0,0,0,0,0,0,0,0,2,4
32996,1,0,0,0,2,0,0,0,0,1,6
32997,1,0,0,0,2,0,1,0,0,2,3
32998,1,0,0,2,2,0,1,0,0,1,1
32999,1,1,0,2,2,0,1,0,0,2,2
33000,1,1,2,2,2,0,1,0,0,1,5
33001,1,1,2,2,2,1,1,0,0,2,8
33002,1,1,2,2,2,1,1,0,2,1,7
33003,0,0,0,0,0,0,0,0,0,1,4
33004,0,0,0,0,1,0,0,0,0,2,0
33005,2,0,0,0,1,0,0,0,0,1,1
33006,2,1,0,0,1,0,0,0,0,2,7
33007,2,1,0,0,1,0,0,2,0,1,6
33008,2,1,0,0,1,0,1,2,0,2,2
33009,2,1,2,0,1,0,1,2,0,1,3
33010,2,1,2,1,1,0,1,2,0,2,5
33011,2,1,2,1,1,2,1,2,0,1,8
33012,0,0,0,0,0,0,0,0,0,1,4
33013,0,0,0,0,1,0,0,0,0,2,0
33014,2,0,0,0,1,0,0,0,0,1,3
33015,2,0,0,1,1,0,0,0,0,2,5
33016,2,0,0,1,1,2,0,0,0,1,1
33017,2,1,0,1,1,2,0,0,0,2,7
33018,2,1,0,1,1,2,0,2,0,1,6
33019,2,1,0,1,1,2,1,2,0,2,2
33020,2,1,2,1,1,2,1,2,0,1,8
33021,0,0,0,0,0,0,0,0,0,1,4
33022,0,0,0,0,1,0,0,0,0,2,0
33023,2,0,0,0,1,0,0,0,0,1,1
33024,2,1,0,0,1,0,0,0,0,2,7
33025,2,1,0,0,1,0,0,2,0,1,6
33026,2,1,0,0,1,0,1,2,0,2,2
33027,2,1,2,0,1,0,1,2,0,1,5
33028,2,1,2,0,1,1,1,2,0,2,3
33029,2,1,2,2,1,1,1,2,0,1,8
33030,0,0,0,0,0,0,0,0,0,1,0
33031,1,0,0,0,0,0,0,0,0,2,4
33032,1,0,0,0,2,0,0,0,0,1,2
33033,1,0,1,0,2,0,0,0,0,2,1
33034,1,2,1,0,2,0,0,0,0,1,3
33035,1,2,1,1,2,0,0,0,0,2,6
33036,1,2,1,1,2,0,2,0,0,1,7
33037,1,2,1,1,2,0,2,1,0,2,5
33038,1,2,1,1,2,2,2,1,0,1,8
33039,0,0,0,0,0,0,0,0,0,1,0
33040,1,0,0,0,0,0,0,0,0,2,4
33041,1,0,0,0,2,0,0,0,0,1,6
33042,1,0,0,0,2,0,1,0,0,2,3
33043,1,0,0,2,2,0,1,0,0,1,1
33044,1,1,0,2,2,0,1,0,0,2,2
33045,1,1,2,2,2,0,1,0,0,1,5
33046,1,1,2,2,2,1,1,0,0,2,7
33047,1,1,2,2,2,1,1,2,0,1,8
33048,0,0,0,0,0,0,0,0,0,1,4
33049,0,0,0,0,1,0,0,0,0,2,0
33050,2,0,0,0,1,0,0,0,0,1,3
33051,2,0,0,1,1,0,0,0,0,2,5
33052,2,0,0,1,1,2,0,0,0,1,1
33053,2,1,0,1,1,2,0,0,0,2,7
33054,2,1,0,1,1,2,0,2,0,1,2
33055,2,1,1,1,1,2,0,2,0,2,6
33056,2,1,1,1,1,2,2,2,0,1,8
33057,0,0,0,0,0,0,0,0,0,1,0
33058,1,0,0,0,0,0,0,0,0,2,4
33059,1,0,0,0,2,0,0,0,0,1,2
33060,1,0,1,0,2,0,0,0,0,2,1
33061,1,2,1,0,2,0,0,0,0,1,3
33062,1,2,1,1,2,0,0,0,0,2,6
33063,1,2,1,1,2,0,2,0,0,1,7
33064,1,2,1,1,2,0,2,1,0,2,8
33065,1,2,1,1,2,0,2,1,2,1,5
33066,0,0,0,0,0,0,0,0,0,1,4
33067,0,0,0,0,1,0,0,0,0,2,0
33068,2,0,0,0,1,0,0,0,0,1,1
33069,2,1,0,0,1,0,0,0,0,2,7
33070,2,1,0,0,1,0,0,2,0,1,6
33071,2,1,0,0,1,0,1,2,0,2,2
33072,2,1,2,0,1,0,1,2,0,1,3
33073,2,1,2,1,1,0,1,2,0,2,5
33074,2,1,2,1,1,2,1,2,0,1,8
33075,0,0,0,0,0,0,0,0,0,1,0
33076,1,0,0,0,0,0,0,0,0,2,4
33077,1,0,0,0,2,0,0,0,0,1,6
33078,1,0,0,0,2,0,1,0,0,2,3
33079,1,0,0,2,2,0,1,0,0,1,1
33080,1,1,0,2,2,0,1,0,0,2,2
33081,1,1,2,2,2,0,1,0,0,1,5
33082,1,1,2,2,2,1,1,0,0,2,8
33083,1,1,2,2,2,1,1,0,2,1,7
33084,0,0,0,0,0,0,0,0,0,1,4
33085,0,0,0,0,1,0,0,0,0,2,0
33086,2,0,0,0,1,0,0,0,0,1,1
33087,2,1,0,0,1,0,0,0,0,2,7
33088,2,1,0,0,1,0,0,2,0,1,6
33089,2,1,0,0,1,0,1,2,0,2,2
33090,2,1,2,0,1,0,1,2,0,1,5
33091,2,1,2,0,1,1,1,2,0,2,3
33092,2,1,2,2,1,1,1,2,0,1,8
33093,0,0,0,0,0,0,0,0,0,1,0
33094,1,0,0,0,0,0,0,0,0,2,4
33095,1,0,0,0,2,0,0,0,0,1,6
33096,1,0,0,0,2,0,1,0,0,2,3
33097,1,0,0,2,2,0,1,0,0,1,1
33098,1,1,0,2,2,0,1,0,0,2,2
33099,1,1,2,2,2,0,1,0,0,1,5
33100,1,1,2,2,2,1,1,0,0,2,8
33101,1,1,2,2,2,1,1,0,2,1,7
33102,0,0,0,0,0,0,0,0,0,1,0
33103,1,0,0,0,0,0,0,0,0,2,4
33104,1,0,0,0,2,0,0,0,0,1,2
33105,1,0,1,0,2,0,0,0,0,2,1
33106,1,2,1,0,2,0,0,0,0,1,3
33107,1,2,1,1,2,0,0,0,0,2,6
33108,1,2,1,1,2,0,2,0,0,1,7
33109,1,2,1,1,2,0,2,1,0,2,8
33110,1,2,1,1,2,0,2,1,2,1,5
33111,0,0,0,0,0,0,0,0,0,1,0
33112,1,0,0,0,0,0,0,0,0,2,4
33113,1,0,0,0,2,0,0,0,0,1,2
33114,1,0,1,0,2,0,0,0,0,2,1
33115,1,2,1,0,2,0,0,0,0,1,3
33116,1,2,1,1,2,0,0,0,0,2,6
33117,1,2,1,1,2,0,2,0,0,1,7
33118,1,2,1,1,2,0,2,1,0,2,8
33119,1,2,1,1,2,0,2,1,2,1,5
33120,0,0,0,0,0,0,0,0,0,1,4
33121,0,0,0,0,1,0,0,0,0,2,0
33122,2,0,0,0,1,0,0,0,0,1,3
33123,2,0,0,1,1,0,0,0,0,2,5
33124,2,0,0,1,1,2,0,0,0,1,2
33125,2,0,1,1,1,2,0,0,0,2,6
33126,2,0,1,1,1,2,2,0,0,1,7
33127,2,0,1,1,1,2,2,1,0,2,1
33128,2,2,1,1,1,2,2,1,0,1,8
33129,0,0,0,0,0,0,0,0,0,1,0
33130,1,0,0,0,0,0,0,0,0,2,4
33131,1,0,0,0,2,0,0,0,0,1,2
33132,1,0,1,0,2,0,0,0,0,2,1
33133,1,2,1,0,2,0,0,0,0,1,3
33134,1,2,1,1,2,0,0,0,0,2,6
33135,1,2,1,1,2,0,2,0,0,1,7
33136,1,2,1,1,2,0,2,1,0,2,8
33137,1,2,1,1,2,0,2,1,2,1,5
33138,0,0,0,0,0,0,0,0,0,1,0
33139,1,0,0,0,0,0,0,0,0,2,4
33140,1,0,0,0,2,0,0,0,0,1,2
33141,1,0,1,0,2,0,0,0,0,2,1
33142,1,2,1,0,2,0,0,0,0,1,3
33143,1,2,1,1,2,0,0,0,0,2,6
33144,1,2,1,1,2,0,2,0,0,1,7
33145,1,2,1,1,2,0,2,1,0,2,5
33146,1,2,1,1,2,2,2,1,0,1,8
33147,0,0,0,0,0,0,0,0,0,1,4
33148,0,0,0,0,1,0,0,0,0,2,0
33149,2,0,0,0,1,0,0,0,0,1,1
33150,2,1,0,0,1,0,0,0,0,2,7
33151,2,1,0,0,1,0,0,2,0,1,3
33152,2,1,0,1,1,0,0,2,0,2,5
33153,2,1,0,1,1,2,0,2,0,1,2
33154,2,1,1,1,1,2,0,2,0,2,6
33155,2,1,1,1,1,2,2,2,0,1,8
33156,0,0,0,0,0,0,0,0,0,1,4
33157,0,0,0,0,1,0,0,0,0,2,0
33158,2,0,0,0,1,0,0,0,0,1,3
33159,2,0,0,1,1,0,0,0,0,2,5
33160,2,0,0,1,1,2,0,0,0,1,2
33161,2,0,1,1,1,2,0,0,0,2,6
33162,2,0,1,1,1,2,2,0,0,1,1
33163,2,1,1,1,1,2,2,0,0,2,7
33164,2,1,1,1,1,2,2,2,0,1,8
33165,0,0,0,0,0,0,0,0,0,1,0
33166,1,0,0,0,0,0,0,0,0,2,4
33167,1,0,0,0,2,0,0,0,0,1,6
33168,1,0,0,0,2,0,1,0,0,2,3
33169,1,0,0,2,2,0,1,0,0,1,1
33170,1,1,0,2,2,0,1,0,0,2,2
33171,1,1,2,2,2,0,1,0,0,1,5
33172,1,1,2,2,2,1,1,0,0,2,8
33173,1,1,2,2,2,1,1,0,2,1,7
33174,0,0,0,0,0,0,0,0,0,1,0
33175,1,0,0,0,0,0,0,0,0,2,4
33176,1,0,0,0,2,0,0,0,0,1,2
33177,1,0,1,0,2,0,0,0,0,2,1
33178,1,2,1,0,2,0,0,0,0,1,3
33179,1,2,1,1,2,0,0,0,0,2,6
33180,1,2,1,1,2,0,2,0,0,1,7
33181,1,2,1,1,2,0,2,1,0,2,5
33182,1,2,1,1,2,2,2,1,0,1,8
33183,0,0,0,0,0,0,0,0,0,1,4
33184,0,0,0,0,1,0,0,0,0,2,0
33185,2,0,0,0,1,0,0,0,0,1,1
33186,2,1,0,0,1,0,0,0,0,2,7
33187,2,1,0,0,1,0,0,2,0,1,3
33188,2,1,0,1,1,0,0,2,0,2,5
33189,2,1,0,1,1,2,0,2,0,1,6
33190,2,1,0,1,1,2,1,2,0,2,2
33191,2,1,2,1,1,2,1,2,0,1,8
33192,0,0,0,0,0,0,0,0,0,1,4
33193,0,0,0,0,1,0,0,0,0,2,0
33194,2,0,0,0,1,0,0,0,0,1,1
33195,2,1,0,0,1,0,0,0,0,2,7
33196,2,1,0,0,1,0,0,2,0,1,6
33197,2,1,0,0,1,0,1,2,0,2,2
33198,2,1,2,0,1,0,1,2,0,1,3
33199,2,1,2,1,1,0,1,2,0,2,5
33200,2,1,2,1,1,2,1,2,0,1,8
33201,0,0,0,0,0,0,0,0,0,1,0
33202,1,0,0,0,0,0,0,0,0,2,4
33203,1,0,0,0,2,0,0,0,0,1,6
33204,1,0,0,0,2,0,1,0,0,2,3
33205,1,0,0,2,2,0,1,0,0,1,1
33206,1,1,0,2,2,0,1,0,0,2,2
33207,1,1,2,2,2,0,1,0,0,1,5
33208,1,1,2,2,2,1,1,0,0,2,7
33209,1,1,2,2,2,1,1,2,0,1,8
33210,0,0,0,0,0,0,0,0,0,1,0
33211,1,0,0,0,0,0,0,0,0,2,4
33212,1,0,0,0,2,0,0,0,0,1,2
33213,1,0,1,0,2,0,0,0,0,2,1
33214,1,2,1,0,2,0,0,0,0,1,3
33215,1,2,1,1,2,0,0,0,0,2,6
33216,1,2,1,1,2,0,2,0,0,1,7
33217,1,2,1,1,2,0,2,1,0,2,5
33218,1,2,1,1,2,2,2,1,0,1,8
33219,0,0,0,0,0,0,0,0,0,1,0
33220,1,0,0,0,0,0,0,0,0,2,4
33221,1,0,0,0,2,0,0,0,0,1,2
33222,1,0,1,0,2,0,0,0,0,2,1
33223,1,2,1,0,2,0,0,0,0,1,3
33224,1,2,1,1,2,0,0,0,0,2,6
33225,1,2,1,1,2,0,2,0,0,1,7
33226,1,2,1,1,2,0,2,1,0,2,8
33227,1,2,1,1,2,0,2,1,2,1,5
33228,0,0,0,0,0,0,0,0,0,1,0
33229,1,0,0,0,0,0,0,0,0,2,4
33230,1,0,0,0,2,0,0,0,0,1,6
33231,1,0,0,0,2,0,1,0,0,2,3
33232,1,0,0,2,2,0,1,0,0,1,1
33233,1,1,0,2,2,0,1,0,0,2,2
33234,1,1,2,2,2,0,1,0,0,1,5
33235,1,1,2,2,2,1,1,0,0,2,7
33236,1,1,2,2,2,1,1,2,0,1,8
33237,0,0,0,0,0,0,0,0,0,1,0
33238,1,0,0,0,0,0,0,0,0,2,4
33239,1,0,0,0,2,0,0,0,0,1,2
33240,1,0,1,0,2,0,0,0,0,2,1
33241,1,2,1,0,2,0,0,0,0,1,3
33242,1,2,1,1,2,0,0,0,0,2,6
33243,1,2,1,1,2,0,2,0,0,1,7
33244,1,2,1,1,2,0,2,1,0,2,5
33245,1,2,1,1,2,2,2,1,0,1,8
33246,0,0,0,0,0,0,0,0,0,1,0
33247,1,0,0,0,0,0,0,0,0,2,4
33248,1,0,0,0,2,0,0,0,0,1,2
33249,1,0,1,0,2,0,0,0,0,2,1
33250,1,2,1,0,2,0,0,0,0,1,3
33251,1,2,1,1,2,0,0,0,0,2,6
33252,1,2,1,1,2,0,2,0,0,1,7
33253,1,2,1,1,2,0,2,1,0,2,8
33254,1,2,1,1,2,0,2,1,2,1,5
33255,0,0,0,0,0,0,0,0,0,1,4
33256,0,0,0,0,1,0,0,0,0,2,0
33257,2,0,0,0,1,0,0,0,0,1,1
33258,2,1,0,0,1,0,0,0,0,2,7
33259,2,1,0,0,1,0,0,2,0,1,3
33260,2,1,0,1,1,0,0,2,0,2,5
33261,2,1,0,1,1,2,0,2,0,1,6
33262,2,1,0,1,1,2,1,2,0,2,2
33263,2,1,2,1,1,2,1,2,0,1,8
33264,0,0,0,0,0,0,0,0,0,1,0
33265,1,0,0,0,0,0,0,0,0,2,4
33266,1,0,0,0,2,0,0,0,0,1,2
33267,1,0,1,0,2,0,0,0,0,2,1
33268,1,2,1,0,2,0,0,0,0,1,3
33269,1,2,1,1,2,0,0,0,0,2,6
33270,1,2,1,1,2,0,2,0,0,1,7
33271,1,2,1,1,2,0,2,1,0,2,5
33272,1,2,1,1,2,2,2,1,0,1,8
33273,0,0,0,0,0,0,0,0,0,1,0
33274,1,0,0,0,0,0,0,0,0,2,4
33275,1,0,0,0,2,0,0,0,0,1,6
